4/14/2019 12:47:48 AM	The file contains frame by frame data of location for 3 tracked objects 
The coordinate system is in Unity world coordinates.
-------------------------------------------------
FrameNumber	Timestamp	Target Number	TargetX	TargetY	TargetZ	HeadX	HeadY	HeadZ	HandX	HandY	HandZ	
773	9286.891	1	7.5	10	-6.2	7.00231	10.19921	-6.906097	7.16733	10.23037	-6.906279	
774	9299.017	1	7.5	10	-6.2	7.002321	10.19884	-6.906145	7.167204	10.22907	-6.90378	
775	9309.865	1	7.5	10	-6.2	7.002548	10.19853	-6.906113	7.167642	10.22779	-6.901628	
776	9320.248	1	7.5	10	-6.2	7.002965	10.1982	-6.905669	7.169431	10.22642	-6.89949	
777	9332.101	1	7.5	10	-6.2	7.002973	10.1983	-6.905371	7.170775	10.2249	-6.896434	
778	9343.253	1	7.5	10	-6.2	7.003657	10.19799	-6.904923	7.17312	10.22342	-6.893777	
779	9354.071	1	7.5	10	-6.2	7.004174	10.19764	-6.90451	7.175827	10.2216	-6.890429	
780	9365.595	1	7.5	10	-6.2	7.003992	10.19726	-6.903989	7.17991	10.22021	-6.886829	
781	9376.3	1	7.5	10	-6.2	7.003545	10.19707	-6.903972	7.185844	10.21796	-6.882135	
782	9388.094	1	7.5	10	-6.2	7.003459	10.19674	-6.903986	7.191404	10.21573	-6.876601	
783	9398.992	1	7.5	10	-6.2	7.003067	10.19628	-6.904283	7.198774	10.21315	-6.870535	
784	9410.074	1	7.5	10	-6.2	7.003016	10.1961	-6.904086	7.207287	10.2098	-6.863438	
785	9421.366	1	7.5	10	-6.2	7.002747	10.19567	-6.904203	7.216946	10.20695	-6.854544	
786	9432.194	1	7.5	10	-6.2	7.00264	10.19568	-6.904294	7.225956	10.20323	-6.846523	
787	9443.216	1	7.5	10	-6.2	7.002948	10.19571	-6.904438	7.237754	10.19788	-6.836899	
788	9455.11	1	7.5	10	-6.2	7.002985	10.19541	-6.904784	7.248624	10.19161	-6.824629	
789	9466.812	1	7.5	10	-6.2	7.003192	10.19545	-6.90547	7.260398	10.18505	-6.813465	
790	9477.251	1	7.5	10	-6.2	7.002988	10.19557	-6.905992	7.27075	10.17849	-6.801296	
791	9488.209	1	7.5	10	-6.2	7.003032	10.19559	-6.906658	7.280872	10.17041	-6.787712	
792	9499.224	1	7.5	10	-6.2	7.003065	10.19557	-6.907352	7.291167	10.16167	-6.773795	
793	9510.326	1	7.5	10	-6.2	7.003065	10.19557	-6.907977	7.301675	10.15254	-6.760174	
794	9521.85	1	7.5	10	-6.2	7.002941	10.19531	-6.908698	7.31122	10.14095	-6.744092	
795	9532.605	1	7.5	10	-6.2	7.00281	10.19516	-6.909373	7.32125	10.13047	-6.729924	
796	9543.694	1	7.5	10	-6.2	7.002676	10.19502	-6.910052	7.330652	10.11865	-6.715149	
797	9555.275	1	7.5	10	-6.2	7.002433	10.19483	-6.910635	7.339866	10.1057	-6.70038	
798	9566.515	1	7.5	10	-6.2	7.002181	10.19484	-6.911117	7.349168	10.09379	-6.687348	
799	9577.747	1	7.5	10	-6.2	7.001846	10.1949	-6.911543	7.356632	10.08263	-6.674535	
800	9588.886	1	7.5	10	-6.2	7.001457	10.19491	-6.911891	7.36503	10.07208	-6.662814	
801	9600.056	1	7.5	10	-6.2	7.000935	10.19511	-6.911896	7.371992	10.06207	-6.651435	
