4/14/2019 1:47	The file contains frame by frame data of location for 3 tracked objects 													
The coordinate system is in Unity world coordinates.														
-------------------------------------------------														
FrameNumber	Timestamp	Target Number	TargetX	TargetY	TargetZ	HeadX	HeadY	HeadZ	HandX	HandY	HandZ	GazeX	GazeY	GazeZ
5414	61069.37	5	6.5	10	-6.2	6.92334	10.18377	-6.946612	6.989549	9.965734	-6.290442	7.006082	10.04237	-6.438212
5415	61080.36	5	6.5	10	-6.2	6.923187	10.18424	-6.945885	6.990272	9.967369	-6.287383	7.006082	10.04237	-6.438212
5416	61091.36	5	6.5	10	-6.2	6.922935	10.18461	-6.945079	6.990979	9.968888	-6.28447	7.006082	10.04237	-6.438212
5417	61102.82	5	6.5	10	-6.2	6.922702	10.18497	-6.944275	6.990698	9.970156	-6.282375	7.006082	10.04237	-6.438212
5418	61114	5	6.5	10	-6.2	6.922366	10.18524	-6.943448	6.990585	9.970992	-6.281209	7.006082	10.04237	-6.438212
5419	61125.27	5	6.5	10	-6.2	6.921916	10.18527	-6.942623	6.990627	9.97137	-6.281013	7.006082	10.04237	-6.438212
5420	61136.21	5	6.5	10	-6.2	6.921381	10.18528	-6.94186	6.989946	9.971389	-6.280685	7.006082	10.04237	-6.438212
5421	61147.15	5	6.5	10	-6.2	6.920876	10.18508	-6.941183	6.989479	9.971346	-6.280753	7.006082	10.04237	-6.438212
5422	61158.52	5	6.5	10	-6.2	6.920312	10.18477	-6.940464	6.989329	9.970913	-6.28117	7.006082	10.04237	-6.438212
5423	61169.88	5	6.5	10	-6.2	6.919652	10.18436	-6.939791	6.988061	9.970473	-6.28183	7.006082	10.04237	-6.438212
5424	61180.79	5	6.5	10	-6.2	6.919071	10.18388	-6.9392	6.986643	9.969466	-6.283042	7.006082	10.04237	-6.438212
5425	61192.47	5	6.5	10	-6.2	6.918396	10.18331	-6.938612	6.984515	9.967964	-6.284819	7.006082	10.04237	-6.438212
5426	61203.14	5	6.5	10	-6.2	6.917656	10.18268	-6.938013	6.98213	9.966287	-6.287246	7.006082	10.04237	-6.438212
5427	61214.33	5	6.5	10	-6.2	6.916937	10.18217	-6.937468	6.979618	9.964036	-6.289786	7.006082	10.04237	-6.438212
5428	61225.5	5	6.5	10	-6.2	6.916059	10.18165	-6.936868	6.976772	9.96085	-6.293125	7.006082	10.04237	-6.438212
5429	61238.2	5	6.5	10	-6.2	6.915069	10.1811	-6.93634	6.973063	9.957091	-6.297004	7.006082	10.04237	-6.438212
5430	61247.75	5	6.5	10	-6.2	6.913929	10.18051	-6.936049	6.969923	9.953501	-6.30063	7.006082	10.04237	-6.438212
5431	61258.96	5	6.5	10	-6.2	6.912492	10.17989	-6.935843	6.966551	9.949293	-6.304661	7.006082	10.04237	-6.438212
5432	61270.68	5	6.5	10	-6.2	6.910999	10.17935	-6.935781	6.962628	9.944756	-6.308625	7.006082	10.04237	-6.438212
5433	61281.83	5	6.5	10	-6.2	6.909434	10.17881	-6.935912	6.958843	9.940197	-6.313037	7.006082	10.04237	-6.438212
5434	61293.13	5	6.5	10	-6.2	6.907637	10.17833	-6.936022	6.955083	9.935363	-6.317961	7.006082	10.04237	-6.438212
5435	61304.78	5	6.5	10	-6.2	6.905612	10.17807	-6.93626	6.950737	9.930861	-6.322894	7.006082	10.04237	-6.438212
5436	61316.24	5	6.5	10	-6.2	6.903496	10.17778	-6.93638	6.946415	9.926638	-6.328036	7.006082	10.04237	-6.438212
5437	61327.6	5	6.5	10	-6.2	6.901082	10.17755	-6.936639	6.942011	9.922482	-6.333881	7.006082	10.04237	-6.438212
5438	61339.13	5	6.5	10	-6.2	6.898577	10.17741	-6.937025	6.937413	9.918842	-6.339715	7.006082	10.04237	-6.438212
5439	61350.63	5	6.5	10	-6.2	6.895999	10.17713	-6.937443	6.932831	9.915325	-6.34525	7.006082	10.04237	-6.438212
5440	61362.1	5	6.5	10	-6.2	6.893301	10.17683	-6.937999	6.92823	9.912164	-6.351089	6.886103	10.00285	-6.351947
5441	61373.28	5	6.5	10	-6.2	6.890594	10.17652	-6.938845	6.923871	9.909455	-6.356963	6.885907	10.00186	-6.352394
5442	61384.58	5	6.5	10	-6.2	6.887886	10.17613	-6.939768	6.919371	9.906907	-6.362514	5.057087	7.488476	4.75
5443	61396.21	5	6.5	10	-6.2	6.885115	10.17563	-6.940857	6.914954	9.904738	-6.367774	5.156233	7.513597	4.750001
5444	61407.49	5	6.5	10	-6.2	6.882577	10.17523	-6.942003	6.910623	9.902982	-6.373147	6.598903	9.989926	-6.189199
5445	61418.87	5	6.5	10	-6.2	6.880137	10.1747	-6.943295	6.906238	9.901215	-6.378356	3.38624	7.282735	4.75
5446	61430.52	5	6.5	10	-6.2	6.877791	10.17414	-6.944536	6.901684	9.899861	-6.383382	3.481695	7.313313	4.75
5447	61442.47	5	6.5	10	-6.2	6.87556	10.17359	-6.945776	6.897393	9.898395	-6.388347	3.572419	7.343192	4.749999
5448	61453.3	5	6.5	10	-6.2	6.873626	10.17299	-6.947237	6.893069	9.897226	-6.39326	3.654187	7.376249	4.750001
5449	61464.41	5	6.5	10	-6.2	6.871971	10.17246	-6.948389	6.889048	9.896154	-6.398116	3.722681	7.404341	4.75
5450	61476.22	5	6.5	10	-6.2	6.870465	10.17192	-6.949458	6.884892	9.895157	-6.402852	3.784748	7.431732	4.75
5451	61487.05	5	6.5	10	-6.2	6.869269	10.17148	-6.950538	6.881217	9.89428	-6.407147	3.83584	7.455812	4.75
5452	61498.33	5	6.5	10	-6.2	6.868263	10.17114	-6.95136	6.877543	9.893532	-6.411364	3.877816	7.474011	4.75
5453	61510.12	5	6.5	10	-6.2	6.867224	10.17081	-6.952085	6.873843	9.892912	-6.415191	3.919856	7.490964	4.75
5454	61521.18	5	6.5	10	-6.2	6.866327	10.17052	-6.952948	6.87045	9.892568	-6.418666	3.958007	7.507973	4.75
5455	61531.82	5	6.5	10	-6.2	6.865715	10.17028	-6.953507	6.867445	9.892558	-6.421796	3.983691	7.520449	4.75
5456	61543.04	5	6.5	10	-6.2	6.865006	10.17009	-6.954153	6.864391	9.892594	-6.425049	6.541162	9.994206	-6.290951
5457	61554.39	5	6.5	10	-6.2	6.864386	10.16986	-6.954671	6.86156	9.892687	-6.427938	6.541671	9.994411	-6.290732
5458	61565.56	5	6.5	10	-6.2	6.864029	10.16969	-6.955042	6.858863	9.892954	-6.430556	6.541984	9.994566	-6.290596
5459	61576.89	5	6.5	10	-6.2	6.863683	10.16952	-6.955689	6.855975	9.893272	-6.433348	6.542367	9.994773	-6.29043
5460	61588.09	5	6.5	10	-6.2	6.863418	10.16944	-6.956003	6.853213	9.893457	-6.435693	6.542608	9.99486	-6.290322
5461	61598.88	5	6.5	10	-6.2	6.863143	10.16935	-6.956267	6.850553	9.893645	-6.438124	6.54284	9.994948	-6.290217
5462	61610.34	5	6.5	10	-6.2	6.862987	10.16932	-6.956627	6.847849	9.893934	-6.440116	6.571271	10.00018	-6.270145
5463	61621.39	5	6.5	10	-6.2	6.862775	10.16939	-6.956843	6.845559	9.894691	-6.441885	6.571422	10.00014	-6.269991
5464	61632.63	5	6.5	10	-6.2	6.862662	10.16949	-6.956936	6.84363	9.895676	-6.4432	6.583025	10.00253	-6.255682
5465	61643.52	5	6.5	10	-6.2	6.862481	10.16963	-6.957034	6.841586	9.896859	-6.444291	6.58313	10.0024	-6.25553
5466	61654.98	5	6.5	10	-6.2	6.862282	10.16983	-6.957074	6.839621	9.898038	-6.445221	6.583234	10.00222	-6.255382
5467	61666.57	5	6.5	10	-6.2	6.862048	10.17004	-6.957057	6.838094	9.899195	-6.446013	6.589317	10.0048	-6.244713
5468	61677.37	5	6.5	10	-6.2	6.861896	10.17026	-6.957168	6.836375	9.900473	-6.447083	6.589407	10.00461	-6.244553
5469	61688.27	5	6.5	10	-6.2	6.861646	10.17051	-6.957157	6.834887	9.901709	-6.447917	6.591926	10.00653	-6.238821
5470	61700.12	5	6.5	10	-6.2	6.861346	10.17074	-6.957102	6.833374	9.90314	-6.448684	6.592056	10.00628	-6.238551
5471	61710.73	5	6.5	10	-6.2	6.861058	10.17092	-6.957103	6.832273	9.904445	-6.449322	6.594354	10.00756	-6.232253
5472	61722.07	5	6.5	10	-6.2	6.860739	10.17111	-6.957067	6.831339	9.90563	-6.450118	6.594489	10.00732	-6.231909
5473	61733.2	5	6.5	10	-6.2	6.860309	10.17131	-6.956981	6.830417	9.90701	-6.450534	6.595554	10.00932	-6.227973
5474	61744.37	5	6.5	10	-6.2	6.85991	10.17152	-6.95684	6.829436	9.908338	-6.450687	6.595706	10.00903	-6.227543
5475	61755.38	5	6.5	10	-6.2	6.859496	10.17163	-6.956758	6.828889	9.90984	-6.450975	6.59646	10.01115	-6.223898
5476	61766.6	5	6.5	10	-6.2	6.858966	10.17173	-6.956643	6.828446	9.911533	-6.451251	6.596156	10.01247	-6.224468
5477	61777.84	5	6.5	10	-6.2	6.85844	10.17181	-6.95648	6.827937	9.913317	-6.451486	6.596347	10.01223	-6.223825
5478	61789.02	5	6.5	10	-6.2	6.857929	10.17181	-6.95638	6.827406	9.91521	-6.451587	6.596489	10.01297	-6.222836
5479	61799.87	5	6.5	10	-6.2	6.857238	10.1718	-6.95621	6.826955	9.917011	-6.451849	6.59671	10.01327	-6.221706
5480	61811.13	5	6.5	10	-6.2	6.856635	10.17169	-6.956089	6.826312	9.918979	-6.452166	6.596916	10.01315	-6.220841
5481	61822.62	5	6.5	10	-6.2	6.856014	10.17167	-6.955924	6.825463	9.921149	-6.452369	6.596498	10.01254	-6.223038
5482	61833.6	5	6.5	10	-6.2	6.855308	10.17161	-6.955771	6.824607	9.923337	-6.452811	6.596747	10.01237	-6.222068
5483	61844.55	5	6.5	10	-6.2	6.854633	10.17149	-6.955595	6.823728	9.925565	-6.453064	6.596127	10.01298	-6.224311
5484	61855.76	5	6.5	10	-6.2	6.853916	10.17138	-6.955453	6.822643	9.927927	-6.453299	6.596385	10.01284	-6.223344
5485	61867.08	5	6.5	10	-6.2	6.853099	10.17129	-6.955303	6.821297	9.930206	-6.453529	6.595484	10.01181	-6.227267
5486	61878.34	5	6.5	10	-6.2	6.852319	10.17107	-6.955059	6.819953	9.932537	-6.453626	6.595763	10.01173	-6.226303
5487	61889.56	5	6.5	10	-6.2	6.851561	10.17098	-6.954883	6.818186	9.934877	-6.453761	6.59476	10.01062	-6.230128
5488	61900.61	5	6.5	10	-6.2	6.850862	10.17089	-6.954678	6.816623	9.937087	-6.453892	6.595026	10.01048	-6.22933
5489	61911.55	5	6.5	10	-6.2	6.850094	10.17087	-6.954581	6.814783	9.939322	-6.454204	6.594131	10.01004	-6.232225
5490	61922.84	5	6.5	10	-6.2	6.84925	10.17082	-6.954383	6.812604	9.941305	-6.454414	6.594468	10.00984	-6.231288
5491	61934.16	5	6.5	10	-6.2	6.848442	10.1708	-6.954132	6.810232	9.943196	-6.454468	6.593145	10.01002	-6.23498
5492	61945.16	5	6.5	10	-6.2	6.8476	10.17085	-6.953948	6.807407	9.94511	-6.454838	6.593495	10.00976	-6.234111
5493	61956.37	5	6.5	10	-6.2	6.846611	10.17089	-6.953653	6.803988	9.94723	-6.455239	6.592492	10.01061	-6.236505
5494	61967.34	5	6.5	10	-6.2	6.845758	10.17086	-6.953306	6.800663	9.949204	-6.455574	6.592829	10.01039	-6.235703
5495	61979	5	6.5	10	-6.2	6.844823	10.17085	-6.952993	6.796797	9.951401	-6.456025	6.734176	10.02812	-6.469943
5496	61989.87	5	6.5	10	-6.2	6.843918	10.17079	-6.952627	6.792557	9.953699	-6.456339	6.737352	10.0321	-6.484735
5497	62001.03	5	6.5	10	-6.2	6.843051	10.17076	-6.952213	6.78818	9.95595	-6.456645	6.734896	10.03461	-6.487831
5498	62012.77	5	6.5	10	-6.2	6.842164	10.1707	-6.951871	6.783249	9.958208	-6.45677	6.735835	10.03709	-6.49588
5499	62023.08	5	6.5	10	-6.2	6.841271	10.17065	-6.951468	6.777865	9.960479	-6.456764	6.73363	10.03931	-6.499528
5500	62034.69	5	6.5	10	-6.2	6.840363	10.17058	-6.951042	6.772268	9.962567	-6.456711	6.733551	10.04116	-6.504925
5501	62045.77	5	6.5	10	-6.2	6.839517	10.17051	-6.950732	6.766315	9.964525	-6.456524	6.730336	10.04319	-6.506697
5502	62056.86	5	6.5	10	-6.2	6.838679	10.17045	-6.950322	6.760242	9.966426	-6.456278	6.729633	10.04464	-6.510548
5503	62068.01	5	6.5	10	-6.2	6.83778	10.17046	-6.949854	6.753696	9.968087	-6.455661	6.726137	10.04599	-6.511982
5504	62079.38	5	6.5	10	-6.2	6.836908	10.17051	-6.949404	6.746892	9.9698	-6.454879	6.724799	10.04709	-6.514366
5505	62090.47	5	6.5	10	-6.2	6.836001	10.17056	-6.948912	6.739974	9.971551	-6.453912	6.721961	10.04849	-6.515203
5506	62101.37	5	6.5	10	-6.2	6.835139	10.17064	-6.948393	6.732712	9.97299	-6.452379	6.720014	10.04919	-6.515885
5507	62112.61	5	6.5	10	-6.2	6.83424	10.17078	-6.947816	6.725276	9.974556	-6.450543	6.715881	10.05048	-6.514945
5508	62123.82	5	6.5	10	-6.2	6.833364	10.1709	-6.947247	6.717731	9.97612	-6.448552	6.713589	10.05104	-6.514656
5509	62135.3	5	6.5	10	-6.2	6.832482	10.17105	-6.946616	6.710273	9.977744	-6.446323	6.709137	10.05255	-6.512676
5510	62146.38	5	6.5	10	-6.2	6.831572	10.17132	-6.94588	6.702266	9.979411	-6.443381	6.706379	10.05291	-6.511061
5511	62157.18	5	6.5	10	-6.2	6.83072	10.17158	-6.94524	6.694496	9.980951	-6.440654	6.694909	10.056	-6.506737
5512	62168.7	5	6.5	10	-6.2	6.829902	10.1718	-6.944617	6.686584	9.982387	-6.437575	6.692062	10.05624	-6.504771
5513	62179.88	5	6.5	10	-6.2	6.829139	10.17197	-6.944106	6.678367	9.983602	-6.4342	6.685118	10.0584	-6.500231
5514	62191.05	5	6.5	10	-6.2	6.828487	10.17209	-6.9435	6.670486	9.984606	-6.430842	6.681981	10.05837	-6.49738
5515	62202.14	5	6.5	10	-6.2	6.827916	10.1722	-6.942808	6.662397	9.985658	-6.427104	6.677737	10.05926	-6.493038
5516	62213.27	5	6.5	10	-6.2	6.827478	10.17226	-6.942245	6.654279	9.986676	-6.423229	6.674219	10.05911	-6.489229
5517	62224.48	5	6.5	10	-6.2	6.827133	10.17227	-6.941623	6.646129	9.987679	-6.419138	6.6699	10.0604	-6.483527
5518	62235.54	5	6.5	10	-6.2	6.826816	10.17223	-6.941044	6.637888	9.988537	-6.414839	6.666046	10.06009	-6.478774
5519	62246.8	5	6.5	10	-6.2	6.826559	10.17222	-6.94056	6.629938	9.98921	-6.41045	6.662051	10.06063	-6.472647
5520	62258.18	5	6.5	10	-6.2	6.826231	10.17225	-6.940075	6.622214	9.989851	-6.406006	6.658218	10.06015	-6.467344
5521	62269.19	5	6.5	10	-6.2	6.825975	10.17233	-6.939568	6.614395	9.990445	-6.401443	6.658218	10.06015	-6.467344
5522	62280.2	5	6.5	10	-6.2	6.825611	10.17246	-6.939043	6.607459	9.991169	-6.396718	6.658218	10.06015	-6.467344
5523	62291.71	5	6.5	10	-6.2	6.82526	10.17262	-6.938489	6.600968	9.991948	-6.391939	6.658218	10.06015	-6.467344
5524	62302.63	5	6.5	10	-6.2	6.824907	10.17275	-6.937909	6.594584	9.992788	-6.387171	6.658218	10.06015	-6.467344
5525	62313.92	5	6.5	10	-6.2	6.824478	10.17293	-6.937451	6.589371	9.993843	-6.382384	6.658218	10.06015	-6.467344
5526	62325	-1	6.5	10	-6.2	6.823987	10.17312	-6.936954	6.584233	9.994673	-6.377923	6.658218	10.06015	-6.467344
5527	62336.28	-1	6.5	10	-6.2	6.823306	10.17335	-6.936507	6.580309	9.995622	-6.3737	6.63714	10.05702	-6.428479
5528	62347.5	-1	6.5	10	-6.2	6.822557	10.17359	-6.93614	6.576792	9.996589	-6.369902	6.635182	10.05677	-6.42439
5529	62358.95	-1	6.5	10	-6.2	6.821614	10.17389	-6.935742	6.574242	9.997501	-6.366508	6.633339	10.05686	-6.421131
5530	62370.81	-1	6.5	10	-6.2	6.820583	10.17416	-6.935307	6.572418	9.998587	-6.363673	6.631855	10.05688	-6.419067
5531	62380.77	-1	6.5	10	-6.2	6.819457	10.17448	-6.934883	6.570736	9.999584	-6.360957	6.631003	10.05683	-6.41655
5532	62392.11	-1	6.5	10	-6.2	6.818061	10.17485	-6.934478	6.569936	10.0003	-6.359143	6.628944	10.05806	-6.415544
5533	62403.06	-1	6.5	10	-6.2	6.816659	10.17511	-6.934079	6.569508	10.00061	-6.358044	6.628878	10.05796	-6.414483
5534	62414.43	-1	6.5	10	-6.2	6.815187	10.17529	-6.933602	6.569193	10.00076	-6.357523	6.626633	10.05982	-6.414203
5535	62425.59	-1	6.5	10	-6.2	6.813793	10.17532	-6.933321	6.569315	10.00034	-6.357998	6.626942	10.05964	-6.41424
5536	62436.9	-1	6.5	10	-6.2	6.812425	10.17522	-6.933135	6.569114	10.00001	-6.35898	6.624461	10.06083	-6.415884
5537	62450.33	-1	6.5	10	-6.2	6.811222	10.1749	-6.933159	6.569464	9.999084	-6.360666	6.624928	10.06063	-6.416665
5538	62458.92	-1	6.5	10	-6.2	6.810134	10.17452	-6.933174	6.569906	9.997739	-6.362728	6.622994	10.06032	-6.419868
5539	62470.1	-1	6.5	10	-6.2	6.809127	10.17403	-6.9333	6.569841	9.996202	-6.365411	6.623262	10.05995	-6.420929
5540	62481.66	-1	6.5	10	-6.2	6.80819	10.17348	-6.933589	6.570404	9.994093	-6.368698	6.622633	10.05842	-6.424683
5541	62492.61	-1	6.5	10	-6.2	6.807255	10.17294	-6.933848	6.571187	9.991832	-6.372721	6.623338	10.05791	-6.426706
5542	62503.68	-1	6.5	10	-6.2	6.806383	10.17238	-6.934121	6.572244	9.989651	-6.37707	6.624187	10.05506	-6.432057
5543	62514.75	-1	6.5	10	-6.2	6.805604	10.1719	-6.934496	6.573761	9.98753	-6.381936	6.625345	10.0534	-6.436708
5544	62526.18	-1	6.5	10	-6.2	6.804919	10.1715	-6.93479	6.575384	9.985623	-6.386955	6.626582	10.05316	-6.440042
5545	62537.29	-1	6.5	10	-6.2	6.804232	10.17113	-6.93509	6.577849	9.984102	-6.392662	6.628897	10.05105	-6.446621
5546	62548.55	-1	6.5	10	-6.2	6.803605	10.17086	-6.935511	6.580308	9.982363	-6.398144	6.630592	10.05096	-6.450735
5547	62559.54	-1	6.5	10	-6.2	6.803134	10.17066	-6.935928	6.583431	9.98063	-6.404128	6.633835	10.04847	-6.457584
5548	62570.83	-1	6.5	10	-6.2	6.802732	10.17046	-6.936378	6.587306	9.979056	-6.410136	6.636224	10.04861	-6.462764
5549	62581.98	-1	6.5	10	-6.2	6.802627	10.17028	-6.937016	6.591423	9.977446	-6.416306	6.640422	10.04715	-6.468657
5550	62593.52	-1	6.5	10	-6.2	6.802653	10.17005	-6.937613	6.595315	9.975827	-6.42241	6.642724	10.04729	-6.473851
5551	62605.01	-1	6.5	10	-6.2	6.803075	10.16986	-6.938422	6.599997	9.973976	-6.42853	6.646246	10.04666	-6.479305
5552	62615.45	-1	6.5	10	-6.2	6.80374	10.16957	-6.939258	6.604399	9.972146	-6.434908	6.648661	10.04675	-6.484659
5553	62626.82	-1	6.5	10	-6.2	6.80462	10.1694	-6.94005	6.609053	9.970185	-6.441683	6.652648	10.04664	-6.489165
5554	62638.2	-1	6.5	10	-6.2	6.805666	10.16935	-6.940884	6.614067	9.967983	-6.448597	6.655234	10.04657	-6.49474
5555	62648.83	-1	6.5	10	-6.2	6.806903	10.16938	-6.941789	6.619598	9.965883	-6.456058	6.661175	10.04589	-6.499298
5556	62660.58	-1	6.5	10	-6.2	6.808428	10.16947	-6.942563	6.625255	9.963977	-6.463622	6.666495	10.0452	-6.504877
5557	62671.7	-1	6.5	10	-6.2	6.810138	10.16962	-6.9433	6.631361	9.962065	-6.470898	6.672675	10.04464	-6.509292
5558	62683.01	-1	6.5	10	-6.2	6.811979	10.16973	-6.944029	6.63793	9.960239	-6.478258	6.679665	10.04411	-6.51325
5559	62693.8	-1	6.5	10	-6.2	6.814467	10.16974	-6.944697	6.643979	9.958578	-6.484613	6.682467	10.04427	-6.518887
5560	62705.04	-1	6.5	10	-6.2	6.817089	10.16983	-6.945309	6.650407	9.956739	-6.491268	6.694332	10.04272	-6.517316
5561	62715.81	-1	6.5	10	-6.2	6.820082	10.16988	-6.945912	6.657107	9.954822	-6.497573	6.697243	10.04281	-6.523009
5562	62727.12	-1	6.5	10	-6.2	6.823295	10.16995	-6.946431	6.664637	9.952608	-6.503802	6.71073	10.04043	-6.516537
5563	62738.7	-1	6.5	10	-6.2	6.826587	10.16998	-6.946911	6.672149	9.950588	-6.510004	6.71385	10.04059	-6.522684
5564	62749.37	-1	6.5	10	-6.2	6.830185	10.16997	-6.947347	6.679586	9.948768	-6.515591	6.727912	10.03458	-6.498226
5565	62761.23	-1	6.5	10	-6.2	6.834063	10.16992	-6.947882	6.687321	9.946797	-6.521316	6.731436	10.0356	-6.508371
5566	62772.2	-1	6.5	10	-6.2	6.838192	10.16978	-6.948464	6.694965	9.944974	-6.526326	5.41096	7.808237	4.75
5567	62782.96	-1	6.5	10	-6.2	6.842468	10.16968	-6.949141	6.702662	9.943199	-6.531361	5.286584	7.815191	4.75
5568	62794.24	-1	6.5	10	-6.2	6.847161	10.16958	-6.949934	6.710639	9.941797	-6.53573	5.150815	7.822986	4.750001
5569	62805.32	-1	6.5	10	-6.2	6.851743	10.16945	-6.950747	6.718772	9.940504	-6.53959	6.304527	7.769608	4.75
5570	62826.68	-1	6.5	10	-6.2	6.856368	10.16944	-6.951646	6.73235	9.938371	-6.545815	6.169406	7.775377	4.75
5571	62832.74	-1	6.5	10	-6.2	6.861129	10.16945	-6.952677	6.738484	9.937413	-6.548244	6.922202	7.720346	4.75
5572	62837.38	-1	6.5	10	-6.2	6.865714	10.16948	-6.953523	6.741598	9.936911	-6.549486	6.786861	7.72483	4.75
5573	62845.11	-1	6.5	10	-6.2	6.8708	10.16944	-6.954709	6.747776	9.935973	-6.551689	7.531471	7.654713	4.75
5574	62856.39	-1	6.5	10	-6.2	6.875925	10.16955	-6.955917	6.755828	9.934956	-6.554571	7.377948	7.659287	4.75
5575	62867.68	-1	6.5	10	-6.2	6.881137	10.16967	-6.957285	6.764091	9.933933	-6.557299	7.222641	7.664402	4.75
5576	62878.82	-1	6.5	10	-6.2	6.886451	10.16972	-6.958771	6.772296	9.932912	-6.559722	6.997341	10.00589	-6.218926
5577	62889.89	-1	6.5	10	-6.2	6.8917	10.17005	-6.960341	6.780503	9.93223	-6.561959	6.996059	10.00585	-6.218715
5578	62901.54	-1	6.5	10	-6.2	6.896825	10.17044	-6.962101	6.788695	9.931458	-6.564266	7.012348	10.00562	-6.214694
5579	62912.63	-1	6.5	10	-6.2	6.901818	10.17088	-6.963918	6.796885	9.930836	-6.56646	7.010749	10.00585	-6.21582
5580	62923.48	-1	6.5	10	-6.2	6.90664	10.17146	-6.965745	6.804945	9.930742	-6.568138	7.009286	10.00598	-6.216673
5581	62934.52	-1	6.5	10	-6.2	6.911273	10.17193	-6.96792	6.813372	9.93066	-6.569809	7.007927	10.00611	-6.217314
5582	62946.57	-1	6.5	10	-6.2	6.915754	10.17254	-6.970007	6.821862	9.930551	-6.571531	7.00666	10.00618	-6.217816
5583	62956.79	-1	6.5	10	-6.2	6.920062	10.17323	-6.972259	6.830217	9.930902	-6.572809	7.005472	10.00621	-6.218206
5584	62968.08	-1	6.5	10	-6.2	6.923966	10.1739	-6.974669	6.838696	9.931283	-6.57398	7.004412	10.00624	-6.218483
5585	62979.1	-1	6.5	10	-6.2	6.927615	10.17471	-6.976745	6.847115	9.93185	-6.574938	13.22689	7.912101	4.75
5586	62990.39	-1	6.5	10	-6.2	6.931008	10.17561	-6.978789	6.855374	9.932611	-6.575743	13.07747	7.895504	4.75
5587	63001.67	-1	6.5	10	-6.2	6.934098	10.1764	-6.980867	6.86389	9.933325	-6.576445	14.25036	7.95676	4.75
5588	63013.04	-1	6.5	10	-6.2	6.936926	10.17728	-6.982651	6.872394	9.93396	-6.57743	14.11445	7.938304	4.750001
5589	63023.86	-1	6.5	10	-6.2	6.939337	10.17808	-6.984571	6.88081	9.934806	-6.578009	13.99146	7.923432	4.75
5590	63035.18	-1	6.5	10	-6.2	6.941688	10.17872	-6.986404	6.889183	9.935693	-6.578354	13.87367	7.913588	4.75
5591	63046.04	-1	6.5	10	-6.2	6.943829	10.17939	-6.987896	6.897424	9.936559	-6.578684	13.77104	7.900723	4.75
5592	63057.27	-1	6.5	10	-6.2	6.94567	10.18002	-6.989532	6.905417	9.93745	-6.578763	14.03629	8.062613	4.75
5593	63068.63	-1	6.5	10	-6.2	6.947115	10.18055	-6.991155	6.913325	9.938278	-6.57868	13.95296	8.054414	4.75
5594	63079.66	-1	6.5	10	-6.2	6.948555	10.18106	-6.992511	6.921075	9.939048	-6.578656	13.4707	8.062199	4.75
5595	63090.73	-1	6.5	10	-6.2	6.949712	10.18147	-6.993825	6.928562	9.939914	-6.578353	13.40695	8.056406	4.750001
5596	63101.92	-1	6.5	10	-6.2	6.950455	10.18177	-6.995115	6.935932	9.94074	-6.577738	12.97838	8.095649	4.75
5597	63113.58	-1	6.5	10	-6.2	6.951151	10.18208	-6.995836	6.942887	9.941538	-6.577111	12.94289	8.089848	4.75
5598	63124.52	-1	6.5	10	-6.2	6.951568	10.18221	-6.996902	6.949664	9.94232	-6.576444	12.63563	8.121984	4.75
5599	63135.34	-1	6.5	10	-6.2	6.952126	10.18238	-6.997889	6.95575	9.942985	-6.575572	12.60155	8.122178	4.750001
5600	63146.72	-1	6.5	10	-6.2	6.952379	10.1825	-6.998493	6.961718	9.943563	-6.574914	12.58372	8.121662	4.75
5601	63157.83	-1	6.5	10	-6.2	6.952691	10.18262	-6.999335	6.967111	9.944171	-6.574138	12.56026	8.12268	4.75
5602	63169.25	-1	6.5	10	-6.2	6.952967	10.18271	-7.000061	6.972477	9.94462	-6.573445	11.22346	7.915021	4.75
5603	63180.11	-1	6.5	10	-6.2	6.953177	10.18281	-7.000648	6.977162	9.944782	-6.572658	11.20999	7.91573	4.75
5604	63191.36	-1	6.5	10	-6.2	6.953555	10.18285	-7.001216	6.981585	9.944951	-6.571791	11.00401	7.904796	4.749999
5605	63202.33	-1	6.5	10	-6.2	6.95381	10.18299	-7.001641	6.985531	9.944937	-6.570794	10.99129	7.902802	4.75
5606	63213.71	-1	6.5	10	-6.2	6.954137	10.18302	-7.002104	6.989427	9.944965	-6.569971	10.97591	7.904807	4.75
5607	63225.37	-1	6.5	10	-6.2	6.954349	10.18296	-7.002383	6.992561	9.944818	-6.569077	10.96623	7.908501	4.75
5608	63236.6	-1	6.5	10	-6.2	6.954634	10.18293	-7.002553	6.995703	9.944621	-6.567992	10.9554	7.910509	4.750001
5609	63248.04	-1	6.5	10	-6.2	6.954675	10.1828	-7.002605	6.998271	9.944427	-6.566942	10.95353	7.914912	4.75
5610	63259.64	-1	6.5	10	-6.2	6.954871	10.18261	-7.002611	7.000508	9.944221	-6.565825	10.94729	7.920781	4.750001
5611	63270.8	-1	6.5	10	-6.2	6.954871	10.18249	-7.002571	7.002478	9.944038	-6.56444	10.94772	7.924475	4.749999
5612	63282.43	-1	6.5	10	-6.2	6.95491	10.18231	-7.002568	7.004226	9.94395	-6.562747	7.015404	10.02517	-6.619998
5613	63293.86	-1	6.5	10	-6.2	6.954939	10.18207	-7.002355	7.005794	9.943888	-6.560961	7.016042	10.02485	-6.618753
